locationId,locationName,pm01,pm02,pm10,pm01_corrected,pm02_corrected,pm10_corrected,pm003Count,atmp,rhum,rco2,atmp_corrected,rhum_corrected,rco2_corrected,tvoc,wifi,timestamp,serialno,model,firmwareVersion,tvocIndex,noxIndex,datapoints
86149,Monitor 1,0.0,0.0,0.0,0.0,2.718000030517578,0.0,93.86799926757813,24.30600051879883,45.912000274658205,432.26800537109375,24.30600051879883,45.912000274658205,432.26800537109375,563.4174194335938,-37.8,2025-10-09T23:25:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,383.6180053710938,1,5
86149,Monitor 1,0.0,0.0,0.03400000035762787,0.0,2.321999979019165,0.03400000035762787,80.13200073242187,24.215999603271484,46.050000762939455,431.4,24.215999603271484,46.050000762939455,431.4,543.531982421875,-37.8,2025-10-09T23:30:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,377.4,1,5
86149,Monitor 1,0.0,0.0,0.0,0.0,2.33800003528595,0.0,80.7699981689453,24.268000030517577,46.15199966430664,429.73199462890625,24.268000030517577,46.15199966430664,429.73199462890625,539.8354125976563,-37.4,2025-10-09T23:35:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,376.2,1,5
86149,Monitor 1,0.0,0.0,0.0,0.0,2.555999994277954,0.0,88.23399963378907,24.6939998626709,45.8979995727539,428.8659973144531,24.6939998626709,45.8979995727539,428.8659973144531,533.0396240234375,-37.8,2025-10-09T23:40:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,373.95,1,5
86149,Monitor 1,0.0,0.0,0.0,0.0,2.6480000019073486,0.0,91.46799926757812,24.59000015258789,45.54399948120117,427.53400268554685,24.59000015258789,45.54399948120117,427.53400268554685,580.577392578125,-38.6,2025-10-09T23:45:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,388.6319946289062,1,5
86149,Monitor 1,0.0,0.0,0.0,0.0,2.5319999933242796,0.0,87.4,24.336000061035158,45.816000366210936,429.0,24.336000061035158,45.816000366210936,429.0,555.7749267578125,-42.6,2025-10-09T23:50:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,381.2340026855469,1,5
86149,Monitor 1,0.0,0.0,0.042500000447034836,0.0,2.4649999737739563,0.042500000447034836,85.125,24.110000133514404,45.89000129699707,428.75,24.110000133514404,45.89000129699707,428.75,464.5413055419922,-45.25,2025-10-09T23:55:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,348.375,1,4
86149,Monitor 1,0.0,0.0,0.06600000262260437,0.0,2.5380000114440917,0.06600000262260437,87.66799926757812,24.0379997253418,46.38999938964844,430.9340026855469,24.0379997253418,46.38999938964844,430.9340026855469,379.42645874023435,-48.2,2025-10-10T00:00:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,311.0,1,5
86149,Monitor 1,0.0,0.0,0.0,0.0,2.7220000267028808,0.0,93.93399963378906,24.357999801635742,46.363999938964845,431.0,24.357999801635742,46.363999938964845,431.0,310.76820068359376,-44.2,2025-10-10T00:05:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,273.41599731445314,1,5
86149,Monitor 1,0.0,0.0,0.16600000262260436,0.0,2.7519999980926513,0.16600000262260436,95.0,24.186000442504884,45.996001434326175,436.0,24.186000442504884,45.996001434326175,436.0,290.1785888671875,-44.2,2025-10-10T00:10:00.000000+0000,744dbdc67e4c,I-9PSL-DE,3.3.9,260.9499969482422,1,5
