locationId,locationName,pm01,pm02,pm10,pm01_corrected,pm02_corrected,pm10_corrected,pm003Count,atmp,rhum,rco2,atmp_corrected,rhum_corrected,rco2_corrected,tvoc,wifi,timestamp,serialno,model,firmwareVersion,tvocIndex,noxIndex,datapoints
86149,Monitor 1,0.0,0.0,0.5425,0.0,4.305,0.5425,148.5825,23.4175,51.8425,491.5,23.4175,51.8425,491.5,55.647156,-38.75,2025-08-13T21:10:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,57.6675,1,4
86149,Monitor 1,0.0,0.0,0.0,0.0,3.3040001,0.0,114.166,23.548,49.974,492.46802,23.548,49.974,492.46802,56.104984,-39.6,2025-08-13T21:15:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,58.2,1,5
86149,Monitor 1,0.0,0.0,0.0,0.0,3.102,0.0,107.198,23.534,49.76,499.2,23.534,49.76,499.2,56.14811,-39.4,2025-08-13T21:20:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,58.25,1,5
86149,Monitor 1,0.0,0.066,0.2,0.0,3.726,0.2,128.634,23.578001,50.738,494.866,23.578001,50.738,494.866,54.72735,-41.4,2025-08-13T21:25:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,56.6,1,5
86149,Monitor 1,0.0,0.1,0.1,0.0,3.378,0.1,116.734,23.674,49.408,499.0,23.674,49.408,499.0,56.96859,-40.8,2025-08-13T21:30:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,59.2,1,5
86149,Monitor 1,0.0,0.0,0.2,0.0,4.204,0.2,145.166,23.644,50.886,494.134,23.644,50.886,494.134,56.449883,-40.8,2025-08-13T21:35:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,58.6,1,5
86149,Monitor 1,0.0,0.0,0.33249998,0.0,3.1775,0.33249998,109.835,23.7725,49.5575,492.5,23.7725,49.5575,492.5,58.52746,-40.75,2025-08-13T21:40:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,61.0,1,4
86149,Monitor 1,0.0,0.2,0.2,0.0,3.476,0.2,120.0,23.742,49.046,495.134,23.742,49.046,495.134,58.35403,-41.4,2025-08-13T21:45:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,60.8,1,5
86149,Monitor 1,0.0,0.1,0.2,0.0,4.258,0.2,147.0,23.696001,50.668,502.802,23.696001,50.668,502.802,56.753143,-41.6,2025-08-13T21:50:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,58.95,1,5
86149,Monitor 1,0.0,0.066,0.134,0.0,2.978,0.134,102.764,23.774,49.308,507.66602,23.774,49.308,507.66602,58.35403,-41.6,2025-08-13T21:55:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,60.8,1,5
86149,Monitor 1,0.0,0.0,0.066,0.0,3.152,0.066,108.834,23.694,49.658,515.932,23.694,49.658,515.932,56.96859,-40.8,2025-08-13T22:00:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,59.2,1,5
86149,Monitor 1,0.0,0.0,0.266,0.0,4.546,0.266,156.964,23.764,50.614,517.134,23.764,50.614,517.134,56.45027,-40.8,2025-08-13T22:05:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,58.6,1,5
86149,Monitor 1,0.0,0.0,0.0,0.0,3.426,0.0,118.3,23.854,49.184,525.866,23.854,49.184,525.866,58.91881,-41.0,2025-08-13T22:10:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,61.45,1,5
86149,Monitor 1,0.0,0.125,0.125,0.0,3.615,0.125,124.792496,23.805,49.12,526.8325,23.805,49.12,526.8325,58.32849,-41.25,2025-08-13T22:15:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,60.77,1,4
86149,Monitor 1,0.0,0.0,0.4,0.0,3.97,0.4,137.098,23.81,50.516,517.734,23.81,50.516,517.734,55.76009,-41.0,2025-08-13T22:20:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,57.8,1,5
86149,Monitor 1,0.0,0.0,0.368,0.0,3.834,0.368,132.402,23.93,49.228,515.266,23.93,49.228,515.266,55.601215,-41.4,2025-08-13T22:25:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,57.616,1,5
86149,Monitor 1,0.0,0.0,0.1,0.0,3.674,0.1,126.802,23.914,49.016,518.2,23.914,49.016,518.2,53.697697,-41.2,2025-08-13T22:30:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,55.4,1,5
86149,Monitor 1,0.0,0.0,0.2,0.0,3.556,0.2,122.734,23.88,49.008,523.4,23.88,49.008,523.4,52.128017,-41.4,2025-08-13T22:35:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,53.566,1,5
86149,Monitor 1,0.0,0.1,0.166,0.0,3.374,0.166,116.568,23.88,48.936,530.0,23.88,48.936,530.0,51.644928,-41.0,2025-08-13T22:40:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,53.0,1,5
86149,Monitor 1,0.0,0.0,0.2925,0.0,2.8875,0.2925,99.667496,23.8775,48.9675,539.6675,23.8775,48.9675,539.6675,51.644928,-38.5,2025-08-13T22:45:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,53.0,1,4
86149,Monitor 1,0.0,0.0,0.034,0.0,3.46,0.034,119.502,23.918,48.934002,546.0,23.918,48.934002,546.0,51.644928,-40.2,2025-08-13T22:50:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,53.0,1,5
86149,Monitor 1,0.0,0.0,0.034,0.0,3.634,0.034,125.468,23.936,48.878,549.534,23.936,48.878,549.534,53.455524,-41.8,2025-08-13T22:55:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,55.116,1,5
86149,Monitor 1,0.0,0.034,0.034,0.0,3.3079998,0.034,114.3,23.938,48.834,556.134,23.938,48.834,556.134,55.931953,-39.6,2025-08-13T23:00:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,58.0,1,5
86149,Monitor 1,0.0,0.232,0.464,0.0,3.838,0.464,132.566,23.94,48.828,562.2,23.94,48.828,562.2,55.58745,-40.2,2025-08-13T23:05:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,57.6,1,5
86149,Monitor 1,0.0,0.0,0.1,0.0,3.282,0.1,113.366,24.002,48.73,574.33203,24.002,48.73,574.33203,57.53611,-40.4,2025-08-13T23:10:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,59.8,1,5
86149,Monitor 1,2.166,3.966,4.734,2.166,8.482,4.734,292.966,24.07,48.956,574.0,24.07,48.956,574.0,130.49844,-40.2,2025-08-13T23:15:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,135.448,1,5
86149,Monitor 1,51.665,91.46,113.167496,51.665,91.46,113.167496,4202.7075,24.122501,49.775,574.0,24.122501,49.775,574.0,216.63087,-40.0,2025-08-13T23:20:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,208.875,1,4
86149,Monitor 1,237.06801,549.268,690.734,237.06801,549.268,690.734,19772.934,24.168,51.252,568.666,24.168,51.252,568.666,423.6751,-42.4,2025-08-13T23:25:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,325.684,1,5
86149,Monitor 1,156.3,302.568,360.368,156.3,302.568,360.368,12831.734,24.242,52.658,523.666,24.242,52.658,523.666,540.3586,-44.2,2025-08-13T23:30:00.000Z,744dbdc67e4c,I-9PSL-DE,3.3.9,373.366,1,5
